Запрос;Страница;Позиция;Базовая частотность;Точная частотность;Очень точная частотность;Эффективность ключевого слова;Количество слов в запросе;Количество объявлений;Документов найдено;Средняя цена клика;Является топонимом;Является вопросом;Число колдунщиков;Новый запрос;Изменение позиции;Смена URL;Дата выдачи;
"сервис по вагам в москве";"https://vag-s.ru/";2;14;2;2;14;5;1;1000000;5;1;0;1;1;0;0;"27.04.2026"
"сервис vag москва";"https://vag-s.ru/";2;363;42;4;11;3;1;2000000;67;1;0;1;0;2;0;"15.04.2026"
"сервис по vag";"https://vag-s.ru/";2;94;1;1;1;3;5;120000;4;0;0;0;0;2;0;"01.04.2026"
"vag автотехцентр";"https://vag-s.ru/";2;50;3;0;5;2;3;969000;8;0;0;1;1;0;0;"30.03.2026"
"vag c";"https://vag-s.ru/";2;2110;1;1;0;2;3;1000000;0;0;0;0;0;0;0;"20.03.2026"
"vag диагностика";"https://vag-s.ru/";2;2378;63;12;2;2;0;914000;16;0;0;2;0;0;0;"15.02.2026"
"автосервис wag";"https://vag-s.ru/";2;46;13;12;28;2;2;3000;44;0;0;1;0;1;0;"13.04.2026"
"vag сервис";"https://vag-s.ru/";2;3326;331;235;9;2;1;2000000;99;0;0;0;0;0;0;"26.04.2026"
"сервис vag в москве";"https://vag-s.ru/";2;277;154;46;55;4;1;118000;128;1;0;1;0;0;0;"22.04.2026"
"сервисный центр vag в москве";"https://vag-s.ru/";2;2;2;2;99;5;1;1000000;0;1;0;0;1;0;0;"21.04.2026"
"ваг сервис москва";"https://vag-s.ru/";2;672;134;118;19;3;1;2000000;72;1;0;0;0;2;0;"11.04.2026"
"сервисы ваг в москве";"https://vag-s.ru/";2;252;20;10;7;4;2;163000;48;1;0;0;0;0;0;"10.02.2026"
"сервис ваг";"https://vag-s.ru/";2;8938;1147;106;12;2;3;2000000;151;0;0;0;0;0;0;"07.02.2026"
"сервисы vag в москве";"https://vag-s.ru/";2;277;16;5;5;4;0;2000000;15;1;0;0;0;0;0;"21.03.2026"
"обслуживание vag москва";"https://vag-s.ru/";3;14;3;3;21;3;1;1000000;14;1;0;1;0;0;0;"17.02.2026"
"сервис ваг в москве";"https://vag-s.ru/";3;252;90;27;35;4;5;1000000;127;1;0;0;0;5;0;"05.04.2026"
"автосервис vag москва";"https://vag-s.ru/";3;89;17;9;19;3;3;793000;107;1;0;1;0;-1;0;"02.04.2026"
"ваг автосервис москва";"https://vag-s.ru/";3;101;36;5;35;3;0;811000;60;1;0;0;0;0;0;"17.02.2026"
"vag service в москве";"https://vag-s.ru/";3;59;57;57;96;4;1;2000000;70;1;0;0;0;0;0;"04.04.2026"
"ваг сервис в москве";"https://vag-s.ru/";3;319;125;89;39;4;1;2000000;99;1;0;0;0;1;0;"24.04.2026"
"s vag";"https://vag-s.ru/";3;506;60;24;11;2;1;1000000;2;0;0;0;0;0;0;"10.03.2026"
"vag центр москва";"https://vag-s.ru/";3;22;9;9;40;3;8;1000000;31;1;0;0;0;0;0;"14.04.2026"
"ремонт ваг москва";"https://vag-s.ru/";3;108;19;17;17;3;4;1000000;94;1;0;2;0;5;0;"14.04.2026"
"сто vag";"https://vag-s.ru/";3;161;12;8;7;2;3;819000;2;0;0;0;0;3;0;"13.04.2026"
"обслуживание vag";"https://vag-s.ru/";3;318;7;7;2;2;2;1000000;13;0;0;2;0;-1;0;"13.04.2026"
"профильный сервис vag";"https://vag-s.ru/";3;21;4;3;18;3;1;2000000;8;0;0;0;0;-2;0;"22.04.2026"
"автосервис по ремонту vag";"https://vag-s.ru/";3;15;3;3;19;4;7;1000000;2;0;0;1;1;0;0;"29.03.2026"
"автосервис ваг москва";"https://vag-s.ru/";3;86;32;29;37;3;6;1000000;80;1;0;1;0;0;0;"22.03.2026"
"ваг автосервис";"https://vag-s.ru/";3;1488;118;30;7;2;12;1000000;94;0;0;1;0;0;0;"21.03.2026"
"vag ремонт";"https://vag-s.ru/";4;2277;82;8;3;2;1;1000000;91;0;0;0;0;0;0;"17.02.2026"
"замена сцепления дсг 7 dq200 цена";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";4;88;28;28;31;6;2;3000000;22;0;0;0;0;0;0;"20.02.2026"
"ваг сервис на карте";"https://vag-s.ru/contacts";4;58;8;7;13;4;0;2000000;10;0;0;0;0;0;0;"13.02.2026"
"vag сервис в москве";"https://vag-s.ru/";4;284;156;124;54;4;8;2000000;83;1;0;0;0;-1;0;"16.04.2026"
"автосервис главная";"https://vag-s.ru/";4;283;1;1;0;2;2;2000000;0;0;0;1;1;0;0;"29.03.2026"
"талалихина д 41 стр 2";"https://vag-s.ru/contacts";4;31;1;1;3;5;0;3000000;0;0;0;1;0;0;0;"08.04.2026"
"ремонт ваг в москве";"https://vag-s.ru/";4;62;23;23;37;4;0;1000000;160;1;0;1;0;-1;0;"22.04.2026"
"автосервис vag";"https://vag-s.ru/";4;901;93;74;10;2;9;1000000;91;0;0;0;0;0;0;"09.04.2026"
"сервис по ремонту vag";"https://vag-s.ru/";4;26;1;1;3;4;3;2000000;0;0;0;1;0;-2;0;"07.04.2026"
"сервис по фольксвагенам";"https://vag-s.ru/";4;311;10;10;3;3;3;1000000;39;0;0;0;0;17;0;"05.04.2026"
"сто для фольксваген";"https://vag-s.ru/";4;19;1;1;5;3;5;1000000;2;0;0;1;1;0;0;"02.04.2026"
"ремонт vag в москве";"https://vag-s.ru/";4;72;18;18;24;4;1;1000000;207;1;0;1;0;0;0;"12.02.2026"
"ваг центр москва";"https://vag-s.ru/";4;58;35;35;60;3;1;1000000;29;1;0;0;0;0;0;"24.04.2026"
"ваг сервис цены";"https://vag-s.ru/";4;106;2;2;1;3;1;2000000;0;0;0;0;1;0;0;"24.04.2026"
"автосервис vag в москве";"https://vag-s.ru/";4;48;15;13;31;4;2;990000;46;1;0;0;0;1;0;"05.04.2026"
"автосервис ваг";"https://vag-s.ru/";4;1311;119;87;9;2;5;1000000;93;0;0;0;0;2;0;"02.04.2026"
"сервис vag в москве на карте";"https://vag-s.ru/";5;10;10;6;99;6;2;2000000;13;1;0;0;0;0;0;"11.03.2026"
"vag сайт";"https://vag-s.ru/";5;291;8;6;2;2;1;2000000;3;0;0;0;0;10;0;"13.04.2026"
"обслуживание ауди а3";"https://vag-s.ru/services/mechanic/audi/audi_a3";5;240;3;3;1;3;1;3000000;11;0;0;1;0;0;0;"14.02.2026"
"автосервис ваг москва на карте";"https://vag-s.ru/contacts";5;18;9;9;49;5;0;1000000;27;1;0;1;0;0;0;"01.03.2026"
"автосервисы ваг";"https://vag-s.ru/";5;1311;3;3;0;2;8;929000;1;0;0;2;0;1;0;"08.04.2026"
"автосервисы ваг в москве";"https://vag-s.ru/";5;18;2;2;11;4;3;928000;14;1;0;1;0;0;0;"21.02.2026"
"vag автосервис москва";"https://vag-s.ru/";5;89;17;8;19;3;0;1000000;107;1;0;0;0;0;0;"14.04.2026"
"ваг на";"https://vag-s.ru/";5;54703;27;27;0;2;1;3000000;0;0;0;1;0;-4;0;"21.04.2026"
"автосервис по ремонту фольксваген";"https://vag-s.ru/";5;108;17;17;15;4;1;1000000;79;0;0;1;0;20;0;"02.04.2026"
"автосервис по вагам";"https://vag-s.ru/";5;145;10;10;6;3;2;1000000;10;1;0;1;0;-3;0;"02.04.2026"
"ремонт автомобилей ваг";"https://vag-s.ru/";5;96;8;8;8;3;0;1000000;19;0;0;1;0;-2;0;"01.04.2026"
"vag сервис москва";"https://vag-s.ru/";5;405;34;25;8;3;2;2000000;77;1;0;1;0;0;0;"26.02.2026"
"ремонт volkswagen";"https://vag-s.ru/";6;3980;31;26;0;2;0;1000000;160;0;0;1;0;0;0;"18.02.2026"
"ул талалихина 41 стр 2";"https://vag-s.ru/contacts";6;218;4;4;1;5;0;3000000;0;0;0;1;0;0;0;"22.02.2026"
"замена сцепления dsg 7 dq200 цена";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";6;101;31;31;30;6;5;3000000;81;0;0;2;0;0;0;"17.02.2026"
"стоимость замены сцепления dq200";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";6;60;4;4;6;4;1;97000;30;0;0;1;0;0;0;"19.02.2026"
"то 6 шкода рапид";"https://vag-s.ru/services/mechanic/skoda/rapid";6;111;12;8;10;4;4;322000;32;0;0;1;0;0;0;"24.02.2026"
"ремонт ваг";"https://vag-s.ru/";6;2123;62;48;2;2;3;1000000;141;0;0;3;0;1;0;"08.04.2026"
"ремонт автомобилей vag";"https://vag-s.ru/";6;160;6;6;3;3;1;1000000;24;0;0;1;0;0;0;"28.02.2026"
"фольксваген ремонт";"https://vag-s.ru/";6;19438;98;21;0;2;1;1000000;201;0;0;1;1;0;0;"11.04.2026"
"автосервис volkswagen в москве";"https://vag-s.ru/";6;28;9;9;32;4;4;1000000;104;1;0;1;0;3;0;"02.04.2026"
"обслуживание ваг";"https://vag-s.ru/";6;339;20;19;5;2;5;1000000;9;0;0;1;0;0;0;"20.03.2026"
"vag сто";"https://vag-s.ru/";6;217;26;17;11;2;0;1000000;22;0;0;1;0;0;0;"10.02.2026"
"vag center";"https://vag-s.ru/";6;273;24;24;8;2;0;1000000;29;0;0;1;0;0;0;"08.03.2026"
"кузовной ремонт ваг";"https://vag-s.ru/services/body";6;20;2;2;9;3;1;1000000;14;0;0;1;0;0;0;"14.02.2026"
"ул талалихина д 41";"https://vag-s.ru/contacts";6;427;3;3;0;4;0;2000000;0;1;0;1;0;0;0;"13.02.2026"
"ваг центр";"https://vag-s.ru/";6;1288;93;93;7;2;0;1000000;51;0;0;1;0;3;0;"11.04.2026"
"vag center москва";"https://vag-s.ru/";6;12;10;10;83;3;2;2000000;18;1;0;1;0;4;0;"10.04.2026"
"сервис volkswagen в москве";"https://vag-s.ru/";6;53;15;15;28;4;5;2000000;75;1;0;1;0;9;0;"07.04.2026"
"замена сцепления dsg 7 dq200 цена под ключ";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";6;45;28;28;62;8;3;3000000;0;0;0;0;0;0;0;"11.02.2026"
"сервис по обслуживанию volkswagen";"https://vag-s.ru/";7;3;1;1;32;4;1;2000000;0;0;0;0;1;0;0;"29.03.2026"
"фольксваген сервисный";"https://vag-s.ru/";7;5044;3;2;0;2;0;921000;22;0;0;1;1;0;0;"23.04.2026"
"b0005";"https://vag-s.ru/services/akpp/rasshifrovka-i-prichiny-oshibok";7;43;2;2;4;1;3;16000000;0;0;0;0;0;0;0;"11.02.2026"
"автостарт vag";"https://vag-s.ru/";7;16;7;7;43;2;1;8000;1;0;0;1;0;0;0;"24.04.2026"
"audi vag";"https://vag-s.ru/";7;2176;15;10;0;2;1;334000;0;0;0;1;0;15;0;"21.04.2026"
"сто ваг";"https://vag-s.ru/";7;389;21;15;5;2;1;924000;44;0;0;1;0;0;0;"24.03.2026"
"фольксваген сервис в москве рядом со мной";"https://vag-s.ru/";7;4;4;4;99;7;1;2000000;16;1;0;1;0;20;0;"03.04.2026"
"ваг ремонт";"https://vag-s.ru/";8;2401;91;10;3;2;4;951000;92;0;0;1;0;0;0;"15.02.2026"
"ремонт volkswagen в москве";"https://vag-s.ru/";8;32;9;9;28;4;1;791000;158;1;0;0;0;15;0;"25.04.2026"
"vag service 6 радиальная";"https://vag-s.ru/";8;17;11;11;64;4;3;3000000;31;0;0;1;0;-7;0;"03.04.2026"
"dfu vfu";"https://vag-s.ru/";8;2;2;2;99;2;2;9000;0;0;0;0;0;0;0;"24.03.2026"
"сервис wv";"https://vag-s.ru/";8;128;9;3;7;2;0;2000000;48;0;0;0;0;-4;0;"08.04.2026"
"вак авто";"https://vag-s.ru/";8;43;7;7;16;2;1;2000000;2;0;0;1;0;0;0;"20.03.2026"
"ваг групп сервис";"https://vag-s.ru/";8;53;4;4;7;3;9;2000000;2;0;0;1;0;-1;0;"14.04.2026"
"vag центр";"https://vag-s.ru/";9;223;21;19;9;2;1;1000000;14;0;0;0;0;0;0;"21.02.2026"
"ремонт vag";"https://vag-s.ru/";9;2451;74;65;3;2;6;1000000;78;0;0;2;0;-3;0;"11.04.2026"
"автосервис фольксваген рядом со мной";"https://vag-s.ru/";9;48;8;8;16;5;0;2000000;119;0;0;0;1;0;0;"11.04.2026"
"ремонт сцепления дсг";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";9;26;1;1;3;3;1;979000;17;0;0;1;0;0;0;"15.02.2026"
"замена масла в дсг dq250 шкода кодиак";"https://vag-s.ru/services/mechanic/skoda/kodiaq";9;12;3;3;24;7;0;272000;7;0;0;2;0;0;0;"24.02.2026"
"сервис туарег";"https://vag-s.ru/services/mechanic/volkswagen/touareg";9;704;45;12;6;2;1;2000000;135;0;0;0;0;0;0;"14.02.2026"
"ваг про сервис";"https://vag-s.ru/";9;68;17;6;24;3;4;2000000;3;0;0;0;0;0;0;"22.03.2026"
"техцентр фольксваген в москве";"https://vag-s.ru/";9;10;2;2;19;4;1;950000;96;1;0;1;1;0;0;"09.04.2026"
"ремонт акпп ваг";"https://vag-s.ru/";9;30;7;7;23;3;2;2000000;42;0;0;2;1;0;0;"09.04.2026"
"ваг клубный сервис";"https://vag-s.ru/";9;98;28;2;28;3;6;1000000;20;0;0;0;0;-5;0;"07.04.2026"
"шкода рапид то 90000 регламент работ";"https://vag-s.ru/services/mechanic/skoda/rapid";9;3;3;3;99;6;1;1000000;9;0;0;1;0;0;0;"14.02.2026"
"малярно кузовные работы";"https://vag-s.ru/services/body";9;678;33;33;4;3;3;2000000;48;0;0;1;0;0;0;"10.02.2026"
"ваг сервис восток";"https://vag-s.ru/";10;27;20;11;74;3;0;1000000;25;0;0;1;0;0;0;"10.03.2026"
"техцентры";"https://vag-s.ru/";10;30662;1;1;0;1;2;9000000;6;0;0;1;1;0;0;"12.04.2026"
"коды ошибок акпп";"https://vag-s.ru/services/akpp/rasshifrovka-i-prichiny-oshibok";10;1046;6;6;0;3;0;1000000;0;0;0;1;0;0;0;"16.02.2026"
"vag";"https://vag-s.ru/";10;260495;2151;2151;0;1;1;69000;16;0;0;1;1;0;0;"26.04.2026"
"ремонт автомобилей фольксваген";"https://vag-s.ru/";10;543;15;15;2;3;0;1000000;45;0;0;1;1;0;0;"10.04.2026"
"клубный сервис ваг";"https://vag-s.ru/";10;103;20;12;19;3;2;2000000;23;0;0;0;0;0;0;"22.03.2026"
"автосервис фольксваген рядом со мной на карте";"https://vag-s.ru/";10;31;26;26;83;7;3;2000000;94;0;0;0;1;0;0;"31.03.2026"
"ооо ваг сервис";"https://vag-s.ru/";10;22;10;10;45;3;1;2000000;0;0;0;1;0;0;0;"11.02.2026"
"vw сервис москва";"https://vag-s.ru/";10;42;7;7;16;3;2;2000000;57;1;0;1;0;0;0;"02.04.2026"
"клубный сервис ваг в москве";"https://vag-s.ru/";10;29;23;22;79;5;1;2000000;44;1;0;0;0;1;0;"26.04.2026"
"автосервис 2гис";"https://vag-s.ru/";10;289;13;6;4;2;3;3000000;6;0;0;0;1;0;0;"10.04.2026"
"сервис volkswagen";"https://vag-s.ru/";10;1140;50;19;4;2;1;2000000;137;0;0;1;0;13;0;"10.04.2026"
"ремонт фольксваген";"https://vag-s.ru/";11;19751;94;76;0;2;0;1000000;179;0;0;1;1;0;0;"12.04.2026"
"дсг 7 замена";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";11;2772;3;1;0;3;1;3000000;0;0;0;1;0;0;0;"19.02.2026"
"0b5 акпп";"https://vag-s.ru/services/akpp/korobka-peredach-0B5";11;86;20;14;23;2;1;3000000;12;0;0;1;0;0;0;"22.02.2026"
"диагностика для ваг";"https://vag-s.ru/";11;641;11;11;1;3;8;909000;4;0;0;1;1;0;0;"11.04.2026"
"ваг сервис радиальная";"https://vag-s.ru/";11;145;11;11;7;3;3;2000000;7;0;0;0;0;-10;0;"03.04.2026"
"zf 6hp";"https://vag-s.ru/services/akpp/korobka-peredach-ZF-6HP";11;720;37;37;5;2;0;15000000;6;0;0;1;0;0;0;"15.02.2026"
"zf трансмиссия";"https://vag-s.ru/services/akpp/korobka-peredach-ZF-6HP";11;207;10;4;4;2;0;869000;1;0;0;0;0;0;0;"01.03.2026"
"vag клубный сервис";"https://vag-s.ru/";11;126;32;2;25;3;3;2000000;35;0;0;0;0;-7;0;"07.04.2026"
"база вага";"https://vag-s.ru/";11;140;16;16;11;2;0;1000000;0;1;0;0;1;0;0;"02.04.2026"
"автодиалог ваг";"https://vag-s.ru/";11;3;3;3;99;2;2;11000;1;0;0;0;1;0;0;"31.03.2026"
"vag fault code 196665";"https://vag-s.ru/services/akpp/rasshifrovka-i-prichiny-oshibok";11;16;16;16;99;4;5;0;0;0;0;1;0;0;0;"22.03.2026"
"ремонт электрики ваг";"https://vag-s.ru/";11;8;2;2;24;3;2;1000000;14;0;0;2;0;0;0;"24.03.2026"
"клубный сервис volkswagen";"https://vag-s.ru/";11;84;19;12;22;3;2;2000000;29;0;0;1;0;0;0;"22.03.2026"
"ваг восток сервис";"https://vag-s.ru/";11;27;20;6;74;3;0;2000000;25;0;0;1;0;0;0;"23.02.2026"
"сервис фольксваген";"https://vag-s.ru/";11;6094;148;67;2;2;2;2000000;252;0;0;2;0;19;0;"09.04.2026"
"талалихина 41 стр 2";"https://vag-s.ru/contacts";11;264;20;20;7;4;0;3000000;1;0;0;1;0;-7;0;"11.04.2026"
"техническое обслуживание фольксваген";"https://vag-s.ru/";11;541;2;2;0;3;3;963000;2;0;0;1;1;0;0;"21.04.2026"
"сервис по ремонту фольксваген";"https://vag-s.ru/";11;64;2;2;3;4;1;2000000;22;0;0;1;1;0;0;"27.04.2026"
"стоимость обслуживания ауди а5";"https://vag-s.ru/services/mechanic/audi/audi_a5";12;14;11;4;78;4;0;3000000;12;0;0;1;0;0;0;"14.02.2026"
"ваг сто";"https://vag-s.ru/";12;408;24;9;5;2;0;923000;26;0;0;1;0;3;0;"07.04.2026"
"4f89 bmw ошибка";"https://vag-s.ru/services/akpp/rasshifrovka-i-prichiny-oshibok";12;9;9;7;99;3;3;3000000;0;0;0;1;0;-8;0;"01.04.2026"
"p17d400 ошибка ауди";"https://vag-s.ru/services/akpp/rasshifrovka-i-prichiny-oshibok";12;28;22;22;78;3;2;2000000;0;0;0;1;0;0;0;"03.03.2026"
"автосервис ближайший от меня на карте показать";"https://vag-s.ru/";12;65;42;7;64;7;1;3000000;34;0;0;1;1;0;0;"05.04.2026"
"автосервис vw";"https://vag-s.ru/";12;81;7;7;8;2;1;932000;54;0;0;0;0;2;0;"23.04.2026"
"ремонт коробок ваг";"https://vag-s.ru/";12;44;1;1;2;3;7;1000000;20;0;0;1;1;0;0;"09.04.2026"
"ваг сервис отзывы";"https://vag-s.ru/";12;354;12;12;3;3;1;2000000;0;0;0;0;0;0;0;"12.02.2026"
"ваг сервис талалихина отзывы";"https://vag-s.ru/";12;81;1;1;1;4;0;1000000;1;0;0;0;0;0;0;"10.02.2026"
"замена сцепления и маховика dsg 7 dq200";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";12;53;21;20;39;7;3;3000000;57;0;0;2;0;0;0;"13.02.2026"
"портал va g";"https://vag-s.ru/";13;5;5;5;99;3;0;492000;0;0;0;0;0;0;0;"14.02.2026"
"автомастерская на карте";"https://vag-s.ru/";13;461;2;2;0;3;1;1000000;1;0;0;0;1;0;0;"12.04.2026"
"ремонт платы мехатроника";"https://vag-s.ru/services/akpp/remont-mechatronika";13;331;15;15;4;3;3;1000000;40;0;0;2;0;0;0;"10.02.2026"
"ауди ваг";"https://vag-s.ru/";13;1748;26;19;1;2;1;908000;0;0;0;1;0;5;0;"22.04.2026"
"обслуживание фольксваген";"https://vag-s.ru/";13;3190;21;13;0;2;1;1000000;27;0;0;1;1;0;0;"23.04.2026"
"клубный сервис vag в москве";"https://vag-s.ru/";13;22;16;16;72;5;1;302000;9;1;0;0;0;-6;0;"22.04.2026"
"сервис по фольксвагенам в москве";"https://vag-s.ru/";13;6;2;2;33;5;0;1000000;19;1;0;2;1;0;0;"21.04.2026"
"автостарт ваг кунцево";"https://vag-s.ru/";13;9;8;8;88;3;1;22000;12;0;0;0;0;6;0;"14.04.2026"
"то audi q5";"https://vag-s.ru/services/mechanic/audi/audi_q5";13;245;6;1;2;3;1;3000000;37;0;0;1;0;0;0;"12.02.2026"
"стоимость то ауди а3";"https://vag-s.ru/services/mechanic/audi/audi_a3";13;6;3;3;49;4;3;4000000;25;0;0;0;0;0;0;"21.02.2026"
"клубный сервис vag";"https://vag-s.ru/";14;227;47;38;20;3;1;2000000;27;0;0;0;0;0;0;"22.02.2026"
"vag com service";"https://vag-s.ru/";14;4;2;2;49;3;2;2000000;2;0;0;0;0;0;0;"18.02.2026"
"ваг стар сервис";"https://vag-s.ru/contacts";14;37;6;6;16;3;1;2000000;1;0;0;1;0;0;0;"19.02.2026"
"ремонт кпп vag";"https://vag-s.ru/services/akpp";14;24;3;3;12;3;1;1000000;40;0;0;1;0;0;0;"18.02.2026"
"коробка айсин 09g";"https://vag-s.ru/services/akpp/korobka-peredach-09g";14;167;3;3;1;3;0;16000000;1;0;0;2;0;0;0;"24.02.2026"
"шкода кодиак то 75000 регламент работ";"https://vag-s.ru/services/mechanic/skoda/kodiaq";14;16;15;15;93;6;1;1000000;2;0;0;2;0;0;0;"16.02.2026"
"vag авто";"https://vag-s.ru/";14;1201;18;15;1;2;3;1000000;5;0;0;2;0;0;0;"15.02.2026"
"vag group service";"https://vag-s.ru/";14;26;5;5;19;3;1;2000000;17;0;0;0;0;-3;0;"25.04.2026"
"vag avto";"https://vag-s.ru/";14;53;9;9;16;2;1;1000000;12;0;0;1;0;15;0;"13.04.2026"
"клубный сервис volkswagen в москве";"https://vag-s.ru/";14;18;16;16;88;5;5;173000;36;1;0;1;0;10;0;"20.04.2026"
"dq200 замена сцепления";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";14;1527;211;32;13;3;1;1000000;174;0;0;2;0;0;0;"02.03.2026"
"стоимость обслуживания ауди q5";"https://vag-s.ru/services/mechanic/audi/audi_q5";14;9;6;2;66;4;2;3000000;5;0;0;1;0;0;0;"21.02.2026"
"vagcentr";"https://vag-s.ru/";15;11;1;1;8;1;0;8000000;5;0;0;1;0;0;0;"16.02.2026"
"купить дсг 6";"https://vag-s.ru/services/akpp/dsg6-tipovye-problemy";15;580;55;48;9;3;0;3000000;1;0;0;0;0;0;0;"15.02.2026"
"замена вилки 6 и задней передачи дсг 7 dq200";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";15;39;30;30;76;9;2;3000000;0;0;0;1;0;0;0;"17.02.2026"
"сцепление luk dsg 7 dq200";"https://vag-s.ru/services/akpp/dsg7-zamena-stsepleniya";15;31;9;9;28;5;0;10000;5;0;0;3;0;0;0;"21.02.2026"
"zf 6hp28";"https://vag-s.ru/services/akpp/korobka-peredach-ZF-6HP";15;190;10;10;5;2;0;3000000;1;0;0;2;0;0;0;"17.02.2026"
"сколько стоит обслуживание ауди а6";"https://vag-s.ru/services/mechanic/audi/audi_a6";15;48;5;5;10;5;2;3000000;5;0;1;1;0;0;0;"20.02.2026"
"vag master";"https://vag-s.ru/";15;172;37;37;21;2;3;12000;9;0;0;0;0;0;0;"25.03.2026"
"радиальная 7";"https://vag-s.ru/about";15;5068;12;8;0;2;1;3000000;0;0;0;1;1;0;0;"04.04.2026"
"мехатроник дсг 7";"https://vag-s.ru/services/akpp/remont-mechatronika";15;872;53;50;6;3;1;2000000;16;0;0;2;0;0;0;"12.02.2026"
"зимберг автосервис";"https://vag-s.ru/";15;11;8;8;72;2;1;1000000;2;0;0;2;1;0;0;"24.04.2026"
"московская область балашиха микрорайон гагарина проектная улица 9а стр 3 vagservise";"https://vag-s.ru/";15;1;1;1;98;11;0;4000000;0;1;0;0;1;0;0;"15.04.2026"
"сервис авто рядом со мной на карте";"https://vag-s.ru/";15;19;11;11;57;7;3;3000000;69;0;0;1;1;0;0;"09.04.2026"
"vag vostok";"https://vag-s.ru/";15;13;7;7;53;2;3;875000;0;0;0;1;0;3;0;"05.04.2026"
